,Source,Source duplicate client#,Client #,SQL_ClientIdSubId,Client Group,SQL_Client Group,Client Name,SQL_Client Name,Address,SQL_Address,City,SQL_City,State,SQL_State,ZipCode,SQL_ZipCode,Year End,SQL_Year End,Eng Ltr Fees if Inlcluded,SQL_Eng Ltr Fees if Inlcluded,Tax Eng Ltr Type,SQL_Tax Eng Ltr Type,States/Localities,SQL_States/Localities,Changes in States/Localities,SQL_Changes in States/Localities,AA Eng Ltr Type,SQL_AA Eng Ltr Type,AA Financial Framework (FF),SQL_AA Financial Framework (FF),AA Departure from FF?,SQL_AA Departure from FF?,AA Not Independent?,SQL_AA Not Independent?,Eng Ltr Contact,SQL_Eng Ltr Contact,Eng Ltr Contact Email,SQL_Eng Ltr Contact Email,OS Client,SQL_OS Client,CAL Contact,SQL_CAL Contact,CAL Contact Email,SQL_CAL Contact Email,CAL Contact 2,SQL_CAL Contact 2,CAL Contact Email 2,SQL_CAL Contact Email 2,Depreciation Schedule Sent w/ CAL?,SQL_Depreciation Schedule Sent w/ CAL?,"Other Comments, Changes, etc.","SQL_Other Comments, Changes, etc.",Primary,SQL_Primary,Status Client Group,Status Client Name,Status Address,Status City,Status State,Status ZipCode,Status Year End,Status Eng Ltr Fees if Inlcluded,Status Tax Eng Ltr Type,Status States/Localities,Status Changes in States/Localities,Status AA Eng Ltr Type,Status AA Financial Framework (FF),Status AA Departure from FF?,Status AA Not Independent?,Status Eng Ltr Contact,Status Eng Ltr Contact Email,Status OS Client,Status CAL Contact,Status CAL Contact Email,Status CAL Contact 2,Status CAL Contact Email 2,Status Depreciation Schedule Sent w/ CAL?,"Status Other Comments, Changes, etc.",Status Primary
736,Snepp Jim.xlsm,,1037,1037.TAX,WM SCHMIDT,WM SCHMIDT,"Fairfax Associates, Ltd.",FAIRFAX ASSOCIATES,601 Valley Mission Road,P.O. BOX 160,Bedford,HAUBSTADT,Indiana,IN,47421,47639,12,12,,,1065,1065,Indiana,Indiana,,,Comp - Full Disc,Comp - Full Disc,GAAP,GAAP,no supplementary info,no supplementary info,,F,Steve Schmidt,Steve Schmidt,fairfaxllc@live.com,fairfaxllc@live.com,,F,Kim Goedde,Kim Goedde,wesafairfax@live.com,wesafairfax@live.com,,,,,Book,,,,"Snepp, Jim","Snepp, Jim",,Client Name,Address,City,State,ZipCode,,,,,,,,,AA Not Independent?,,,OS Client,,,,,Depreciation Schedule Sent w/ CAL?,,
737,Snepp Jim.xlsm,,9440,9440.TAX,HOPE,HOPE,"Hope Homes of Evansville, LLC",HOPE HOMES OF EVANSVILLE LLC,612 Southeast Fourth Street,612 SE 4th ST,Evansville,EVANSVILLE,Indiana,IN,47713,47713,12,12,,,1120,1120,Indiana,Indiana,,,,None,,,,,,,Joshua Calhoun,Joshua Calhoun,joshc@hopeofevansville.org,joshc@hopeofevansville.org,,,Joshua Calhoun,Joshua Calhoun,joshc@hopeofevansville.org,joshc@hopeofevansville.org,,,,,,,,,"Snepp, Jim","Snepp, Jim",,,Address,,State,,,,,,,AA Eng Ltr Type,,,,,,,,,,,,,
738,Snepp Jim.xlsm,,9846,9846.TAX,HOPE,HOPE,"Hope Homes of Evansville II, LLC",Z NLC - HOPE HOMES OF EVANSVILLE II LLC,612 Southeast Fourth Street,612 SE 4TH STREET,Evansville,EVANSVILLE,Indiana,IN,47713,47713,12,12,,,1120,1120,Indiana,Indiana,,,,None,,,,,,,Joshua Calhoun,Joshua Calhoun,joshc@hopeofevansville.org,joshc@hopeofevansville.org,,,Joshua Calhoun,Joshua Calhoun,joshc@hopeofevansville.org,joshc@hopeofevansville.org,,,,,,,,,"Snepp, Jim","Snepp, Jim",,Client Name,Address,,State,,,,,,,AA Eng Ltr Type,,,,,,,,,,,,,
739,Snepp Jim.xlsm,,500,,WM SCHMIDT,,"Wm E Schmidt & Associates, Inc.",,P.O. Box 160,,Haubstadt,,Indiana,,47639,,12,,,,1120S,,Indiana,,,,,,,,,,,,Steve Schmidt,,fairfaxllc@live.com,,,,Kim Goedde,,wesafairfax@live.com,,,,,,Tax,,,,"Snepp, Jim",,Client Group,Client Name,Address,City,State,ZipCode,Year End,Eng Ltr Fees if Inlcluded,Tax Eng Ltr Type,States/Localities,Changes in States/Localities,AA Eng Ltr Type,AA Financial Framework (FF),AA Departure from FF?,AA Not Independent?,Eng Ltr Contact,Eng Ltr Contact Email,OS Client,CAL Contact,CAL Contact Email,CAL Contact 2,CAL Contact Email 2,Depreciation Schedule Sent w/ CAL?,"Other Comments, Changes, etc.",Primary
740,Snepp Jim.xlsm,,6430,6430.TAX,BURNLEY,BURNLEY,Sunlight South Partnership,Z NLC - SUNLIGHT SOUTH PARTNERSHIP,P.O. Box 839,PO BOX 839,Boonville,BOONVILLE,Indiana,IN,47601,47601,12,12,,,1065,,Indiana,,,,,,,,,,,,J. Michael Burnley,,drjmike@yahoo.com,,,,J. Michael Burnley,,drjmike@yahoo.com,,,,,,,,,,"Snepp, Jim","Snepp, Jim",,Client Name,,,State,,,,Tax Eng Ltr Type,States/Localities,,,,,,Eng Ltr Contact,Eng Ltr Contact Email,,CAL Contact,CAL Contact Email,,,,,
741,Snepp Jim.xlsm,,10300,10300.TAX,CMATTHEWS,CMATTHEWS,"Smaart Roofs, LLC",SMAART ROOFS LLC - TAX,3000 Rode Road,5311 MEMORY LANE,Evansville,EVANSVILLE,Indiana,IN,47711,47711,12,12,,,1102S,1120S,Indiana,Indiana,,,,<No selection>,,<No selection>,,,,F,Chris Matthews,Chris Matthews,chris@smaartroofs.com,chris@smaartroofs.com,,F,Chris Matthews,Chris Matthews,chris@smaartroofs.com,chris@smaartroofs.com,,,,,,,,,"Snepp, Jim","Snepp, Jim",,Client Name,Address,,State,,,,Tax Eng Ltr Type,,,AA Eng Ltr Type,AA Financial Framework (FF),,AA Not Independent?,,,OS Client,,,,,,,
742,Strange Andrea.xlsm,,100766,100766.TAX,AES,AES,"AES Holdings, LLC",AES HOLDINGS LLC,P.O. Box 36503,PO BOX 36503,Louisville,LOUISVILLE,Kentucky,KY,40233,40233-6503,12,12,,,1065,1065,Kentucky and Louisville,Kentucky and Louisville,,,,None,,,,,,,Evelyn Strange,Evelyn Strange,evelyn@aeslou.com,evelyn@aeslou.com,,,Beth Greathouse,Amanda Kaiser Jones,bethg@aeslou.com,amandakj@aeslou.com,Copy Evelyn on CAL request,Copy Evelyn on CAL request,evelyn@aeslou.com,evelyn@aeslou.com,Book,,,,"Strange, Andrea","Rittichier, John",,,,,State,ZipCode,,,,,,AA Eng Ltr Type,,,,,,,CAL Contact,CAL Contact Email,,,Depreciation Schedule Sent w/ CAL?,,Primary
743,Strange Andrea.xlsm,,100734,100734.TAX,AES,AES,"Advanced Electrical Systems, Inc.",ADVANCED ELECTRICAL SYSTEMS INC,P.O. Box 36503,PO BOX 36503,Louisville,LOUISVILLE,Kentucky,KY,40233,40233-6503,12,12,,,1120S,1120S,"Indiana, Kentucky, Louisville, Lexington, and various other Kentucky local returns","Indiana, Kentucky, Louisville, Lexington, and various other Kent",,,Review Consolidated,Review Consolidated,GAAP,GAAP,,,,,Evelyn Strange,Evelyn Strange,evelyn@aeslou.com,evelyn@aeslou.com,,,Beth Greathouse,Amanda Kaiser Jones,bethg@aeslou.com,amandakj@aeslou.com,Copy Evelyn on CAL request,Copy Evelyn on CAL request,evelyn@aeslou.com,evelyn@aeslou.com,Book,,,,"Strange, Andrea","Rittichier, John",,,,,State,ZipCode,,,,States/Localities,,,,,,,,,CAL Contact,CAL Contact Email,,,Depreciation Schedule Sent w/ CAL?,,Primary
744,Strange Andrea.xlsm,,135315,135315.TAX,ALLSTATE HEATING,ALLSTATE HEATING,"Allstate Heating & Cooling, Inc.",ALLSTATE HEATING & COOLING INC,P.O. Box 11732,PO BOX 11732,Lexington,LEXINGTON,Kentucky,KY,40577,40577-1732,12,12,,,1120S,1120S,"Kentucky, Louisville, Bowling Green, Campbellsville, and Taylor County","Kentucky, Louisville, Bowling Green, Campbellsville, and Taylor ",,,Review,Review,GAAP,GAAP,,,,,Robbin Callen,Robbin Callen,rcallen@allstatehvacinc.com,rcallen@allstatehvacinc.com,,,Robbin Callen,Robbin Callen,rcallen@allstatehvacinc.com,rcallen@allstatehvacinc.com,,,,,,,,,"Strange, Andrea","Rittichier, John",,,,,State,ZipCode,,,,States/Localities,,,,,,,,,,,,,,,Primary
745,Strange Andrea.xlsm,,135226,135226.TAX,AMERICAN ROOFING,AMERICAN ROOFING,"Stewardship, LLC",STEWARDSHIP LLC,4610 Roofing Road,14206 RESERVE COVE,Louisville,PROSPECT,Kentucky,KY,40218,40059,12,12,,,1065,1065,Kentucky and Louisville,Kentucky and Louisville,,,,None,,,,,,,Greg Guilford,Greg Guilford,gguilford@americanroofingonline.com,gguilford@americanroofingonline.com,,,Greg Guilford,Greg Guilford,gguilford@americanroofingonline.com,gguilford@americanroofingonline.com,,,,,,,,,"Strange, Andrea","Rittichier, John",,,Address,City,State,ZipCode,,,,,,AA Eng Ltr Type,,,,,,,,,,,,,Primary
746,Strange Andrea.xlsm,,135278,135278.TAX,AMERICAN ROOFING,AMERICAN ROOFING,"ARM Insurance, LLC",ARM INSURANCE LLC,4610 Roofing Road,4610 ROOFING RD,Louisville,LOUISVILLE,Kentucky,KY,40218,40218,12,12,,,1065,1065,Kentucky and Louisville,Kentucky and Louisville,,,,None,,,,,,,Greg Guilford,Greg Guilford,gguilford@americanroofingonline.com,gguilford@americanroofingonline.com,,,Greg Guilford,Greg Guilford,gguilford@americanroofingonline.com,gguilford@americanroofingonline.com,,,,,,,,,"Strange, Andrea","Rittichier, John",,,Address,,State,,,,,,,AA Eng Ltr Type,,,,,,,,,,,,,Primary
747,Strange Andrea.xlsm,,135225,135225.TAX,AMERICAN ROOFING,AMERICAN ROOFING,"Steinrock Sales Co., Inc.",STEINROCK SALES CO INC,4610 Roofing Road,4610 ROOFING RD,Louisville,LOUISVILLE,Kentucky,KY,40218,40218,12,12,,,1120S,1120S,Kentucky and Louisville,Kentucky and Louisville,,,,None,,,,,,,Greg Guilford,Greg Guilford,gguilford@americanroofingonline.com,gguilford@americanroofingonline.com,,,Greg Guilford,Greg Guilford,gguilford@americanroofingonline.com,gguilford@americanroofingonline.com,,,,,,,,,"Strange, Andrea","Rittichier, John",,,Address,,State,,,,,,,AA Eng Ltr Type,,,,,,,,,,,,,Primary
748,Strange Andrea.xlsm,,135096,135096.TAX,AMERICAN ROOFING,AMERICAN ROOFING,"American Roofing & Metal Company, Inc.",AMERICAN ROOFING & METAL COMPANY INC,4610 Roofing Road,4610 ROOFING RD,Louisville,LOUISVILLE,Kentucky,KY,40218,40218,12,12,,,1120S,1120S,"Kentucky, Indiana, Ohio, Tennessee, and various local Kentucky and Ohio returns","Kentucky, Indiana, Ohio, Tennessee, and various local Kentucky a",,,Review,Review,GAAP,GAAP,,,,,Greg Guilford,Greg Guilford,gguilford@americanroofingonline.com,gguilford@americanroofingonline.com,,,Greg Guilford,Greg Guilford,gguilford@americanroofingonline.com,gguilford@americanroofingonline.com,,,,,,,,,"Strange, Andrea","Rittichier, John",,,Address,,State,,,,,States/Localities,,,,,,,,,,,,,,,Primary
749,Strange Andrea.xlsm,,134890,134890.TAX,APMC,APMC,"APMC Holdings, Inc.",APMC HOLDINGS INC,965 South Elm Street,965 S ELM ST,Scottsburg,SCOTTSBURG,Indiana,IN,47170,47170,12,12,,,1120S-cons,1120S-cons,Indiana,Indiana,,,,None,,,,,,,Alan Myers,Alan Myers,alan@apmc.com,alan@apmc.com,,,Lily Coomer,Lily Coomer,lily@apmc.com,lily@apmc.com,,,,,,,,,"Strange, Andrea","Sizemore, Derek",,,Address,,State,,,,,,,AA Eng Ltr Type,,,,,,,,,,,,,Primary
750,Strange Andrea.xlsm,,100622,100622.TAX,AWWA,AWWA,Kentucky-Tennessee Section of the American Water Works Association,KENTUCKY TENNESSEE SECTION OF THE AMERICAN WATER WORKS ASSOCIATI,"3801 Springhurst Boulevard, Suite 201",2527 NELSON MILLER PARKWAY STE 107,Louisville,LOUISVILLE,Kentucky,KY,40241,40223,12,12,,,990,990,Federal only,Federal only,,,Review,Review,Modified Cash,Modified Cash,,,,,Kay Sanborn,Kay Sanborn,executivedirector@kytnawwa.org,executivedirector@kytnawwa.org,,,Kay Sanborn,Kay Sanborn,executivedirector@kytnawwa.org,executivedirector@kytnawwa.org,,,,,,,,,"Strange, Andrea","Rittichier, John",,Client Name,Address,,State,ZipCode,,,,,,,,,,,,,,,,,,,Primary
751,Strange Andrea.xlsm,,135217,135217.TAX,BIEHLE,BIEHLE,"L E B Investments, LLC",LEB INVESTMENTS LLC,4830 West CR 100 South,2660 WEST OLD US HIGHWAY 50,North Vernon,NORTH VERNON,Indiana,IN,47265,47265,12,12,,,1065,1065,Indiana,Indiana,,,,None,,,,,,F,Ed Biehle,Ed Biehle,ebiehle50@gmail.com,ebiehle50@gmail.com,,F,Ed Biehle,Ed Biehle,ebiehle50@gmail.com,ebiehle50@gmail.com,,,,,,,,,"Strange, Andrea","Rittichier, John",,,Address,,State,,,,,,,AA Eng Ltr Type,,,AA Not Independent?,,,OS Client,,,,,,,Primary
752,Strange Andrea.xlsm,,135218,135218.TAX,BIEHLE,BIEHLE,"L A B Properties, II",LAB PROPERTIES II LLC,4830 West CR 100 South,2660 W US HWY 50,North Vernon,NORTH VERNON,Indiana,IN,47265,47265,12,12,,,1065,1065,Indiana,Indiana,,,,None,,,,,,F,Ed Biehle,Ed Biehle,ebiehle50@gmail.com,ebiehle50@gmail.com,,F,Ed Biehle,Ed Biehle,ebiehle50@gmail.com,ebiehle50@gmail.com,,,,,,,,,"Strange, Andrea","Rittichier, John",,Client Name,Address,,State,,,,,,,AA Eng Ltr Type,,,AA Not Independent?,,,OS Client,,,,,,,Primary
753,Strange Andrea.xlsm,,134513,134513.TAX,CROSSROADS CONTRACT,CROSSROADS CONTRACT,"Fields & Ford Properties, LLC",FIELDS & FORD PROPERTIES LLC,1708 Southlake Drive,1601 DUNDEE WAY,Louisville,LOUISVILLE,Kentucky,KY,40223,40205,12,12,,,1065,1065,Kentucky and Florida,Kentucky and Florida,,,,None,,,,,,,Jeff Ford,Jeff Ford,Jeff.ford1@me.com,Jeff.ford1@me.com,,,Jeff Ford,Jeff Ford,Jeff.ford1@me.com,Jeff.ford1@me.com,,,,,Tax,,,,"Strange, Andrea","Rittichier, John",,,Address,,State,ZipCode,,,,,,AA Eng Ltr Type,,,,,,,,,,,Depreciation Schedule Sent w/ CAL?,,Primary
754,Strange Andrea.xlsm,,135570,135570.TAX,E TABB,E TABB,"Black Oak Cabinetry, LLC",Z NLC - BLACK OAK CABINETRY LLC,1330 West Breckinridge Street,1330 W BRECKINRIDGE ST,Louisville,LOUISVILLE,Kentucky,KY,40210,40210,12,12,,,1065,1065,Kentucky and Louisville,Kentucky and Louisville,,,,None,,,,,,,Israel Snider,Israel Snider,israel@eastwald.com,israel@eastwald.com,,,Israel Snider,Israel Snider,israel@eastwald.com,israel@eastwald.com,,,,,,,,,"Strange, Andrea","Strange, Andrea",,Client Name,Address,,State,,,,,,,AA Eng Ltr Type,,,,,,,,,,,,,
755,Strange Andrea.xlsm,,135571,135571.TAX,E TABB,E TABB,"E. Tabb Design Construction & Development, LLC",Z NLC - E TABB DESIGN CONSTRUCTION & DEVELOPMENT LLC,1330 West Breckinridge Street,1330 W BRECKINRIDGE ST,Louisville,LOUISVILLE,Kentucky,KY,40210,40210,12,12,,,1120S,1120S,Kentucky and Louisville,Kentucky and Louisville,,,,None,,,,,,,Israel Snider,Israel Snider,israel@eastwald.com,israel@eastwald.com,,,Israel Snider,Israel Snider,israel@eastwald.com,israel@eastwald.com,,,,,,,,,"Strange, Andrea","Strange, Andrea",,Client Name,Address,,State,,,,,,,AA Eng Ltr Type,,,,,,,,,,,,,
756,Strange Andrea.xlsm,,100951,100951.TAX,EASTSIDE INDIANA,EASTSIDE INDIANA,"Eastside Christian Church of Jeffersonville, IN",EASTSIDE CHRISTIAN CHURCH,2319 Veterans Parkway,2319 VETERANS PKWY,Jeffersonville,JEFFERSONVILLE,Indiana,IN,47130,47130,12,12,,,,,,,,,Review,Review,Modified Cash,Modified Cash,,,,F,Pat Coffman,Pat Coffman,coffman@discovereastside.com,coffman@discovereastside.com,,F,,,,,,,,,,,,,"Strange, Andrea","Strange, Andrea",,Client Name,Address,,State,,,,,,,,,,AA Not Independent?,,,OS Client,,,,,,,
757,Strange Andrea.xlsm,,134991,134991.TAX,ECT,ECT,"ECT Services, Inc.",ECT SERVICES INC,1501 South Preston Street,1501 S PRESTON STREET,Louisville,LOUISVILLE,Kentucky,KY,40217,40217,12,12,,,1120S,1120S,"Kentucky, Indiana, Louisville, and various Kentucky local returns","Kentucky, Indiana, Louisville, and various Kentucky local return",,,Review,Review,GAAP,GAAP,,,,,Jeff Murphy,Jeff Murphy,jmurphy@ectservices.com,jmurphy@ectservices.com,,,Jeff Murphy,Jeff Murphy,jmurphy@ectservices.com,jmurphy@ectservices.com,Sheila McGinty,Ann Bemiss,smcginty@ectservices.com,abemiss@ectservices.com,,,,,"Strange, Andrea","Sizemore, Derek",,,Address,,State,,,,,States/Localities,,,,,,,,,,,CAL Contact 2,CAL Contact Email 2,,,Primary
758,Strange Andrea.xlsm,,134349,134349.TAX,IPP,IPP,Interfaith Paths to Peace,INTERFAITH PATHS TO PEACE,"2500 Montgomery Street, Suite 8",2500 MONTGOMERY ST STE 8,Louisville,LOUISVILLE,Kentucky,KY,40212,40212,12,12,,,,,,,,,Review,Review,Modified Cash,Modified Cash,,,,,Cindy Humbert,Cindy Humbert,cdhumbert@gmail.com,cdhumbert@gmail.com,,,,,,,,,,,,,,,"Strange, Andrea","Strange, Andrea",,,Address,,State,,,,,,,,,,,,,,,,,,,,
759,Strange Andrea.xlsm,,135254,135254.TAX,LUCKETT,LUCKETT,"Second and Broadway, LLC",Z NLC - SECOND AND BROADWAY LLC,737 South Third Street,737 S 3RD ST,Louisville,LOUISVILLE,Kentucky,KY,40202,40202,12,12,,,1065,1065,Kentucky and Louisville,Kentucky and Louisville,,,,None,,,,,,,Pat Castelli,Deacon Bramlett,pcastelli@luckett-farley.com,DBramlett@luckett-farley.com,,,Pat Castelli,Deacon Bramlett,pcastelli@luckett-farley.com,DBramlett@luckett-farley.com,,,,,,,,,"Strange, Andrea","Strange, Andrea",,Client Name,Address,,State,,,,,,,AA Eng Ltr Type,,,,Eng Ltr Contact,Eng Ltr Contact Email,,CAL Contact,CAL Contact Email,,,,,
760,Strange Andrea.xlsm,,100887,100887.TAX,LUCKETT,LUCKETT,"Luckett & Farley Architects Engineers & Const Mgrs, Inc.",Z NLC - LUCKETT & FARLEY ARCHITECTS ENGINEERS &,737 South Third Street,737 S 3RD ST,Louisville,LOUISVILLE,Kentucky,KY,40202,40202,12,12,,,1120S,1120S,"Alabama, Georgia, Louisiana, North Carolina, New Jersey, New Mexico, Oklahoma, and Tennessee","Alabama, Georgia, Louisiana, North Carolina, New Jersey, New Mex",,,,None,,,,,,,Pat Castelli,Deacon Bramlett,pcastelli@luckett-farley.com,DBramlett@luckett-farley.com,,,Pat Castelli,Deacon Bramlett,pcastelli@luckett-farley.com,DBramlett@luckett-farley.com,,,,,Book,,,,"Strange, Andrea","Strange, Andrea",,Client Name,Address,,State,,,,,States/Localities,,AA Eng Ltr Type,,,,Eng Ltr Contact,Eng Ltr Contact Email,,CAL Contact,CAL Contact Email,,,Depreciation Schedule Sent w/ CAL?,,
761,Strange Andrea.xlsm,,134905,134905.TAX,LUCKETT,LUCKETT,Luckett & Farley Holding Co.,"Z NLC - LUCKETT & FARLEY HOLDING COMPANY, INC.",737 South Third Street,737 S 3RD ST,Louisville,LOUISVILLE,Kentucky,KY,40202,40202,12,12,,,1120S,<No selection>,"Alaska, Alabama, Arizona, California, Colorado, Georgia, Iowa, Illinois, Indiana, Kentucky, Louisiana, Maryland, Massachusetts, Mississippi, Missouri, New York, New Mexico, North Carolina, Oklahoma, Oregon, South Carolina, Texas, Utah, Virginia, and Louisville",,,,,None,,,,,,F,Pat Castelli,,pcastelli@luckett-farley.com,,,F,Pat Castelli,,pcastelli@luckett-farley.com,,,,,,,,,,"Strange, Andrea","Strange, Andrea",,Client Name,Address,,State,,,,Tax Eng Ltr Type,States/Localities,,AA Eng Ltr Type,,,AA Not Independent?,Eng Ltr Contact,Eng Ltr Contact Email,OS Client,CAL Contact,CAL Contact Email,,,,,
762,Strange Andrea.xlsm,,135740,135740.TAX,,,Armazing Real Estate,ARMAZING REAL ESTATE LLC,6515 Mint Spring Road,6515 MINT SPRING BRANCH ROAD,Prospect,PROSPECT,Kentucky,KY,40059,40059,12,12,,,1065,,"Kentucky, Ohio, and Ohio local",,,,,,,,,,,,Josh Steinrock,,josh@americanroofingonline.com,,,,Josh Steinrock,,josh@americanroofingonline.com,,,,,,,,,,,"Rittichier, John",,Client Name,Address,,State,,,,Tax Eng Ltr Type,States/Localities,,,,,,Eng Ltr Contact,Eng Ltr Contact Email,,CAL Contact,CAL Contact Email,,,,,Primary
763,Theising Susan.xlsm,,7750,7750.TAX,MCDANIEL,MCDANIEL,"Midwest Pasta Company, LLC","Z NLC - MIDWEST PASTA COMPANY, LLC",2023 Cherokee Street,2023 CHEROKEE ST.,St. Louis,ST LOUIS,Missouri,MO,63118,63118,12,12,,,1065,1065,Missouri,Missouri,,,,None,,,,,,,David Burmeister,David Burmeister,midwestpasta@gmail.com,midwestpasta@gmail.com,,,David Burmeister,David Burmeister,midwestpasta@gmail.com,midwestpasta@gmail.com,,,,,,,,,"Theising, Susan","Theising, Susan",,Client Name,Address,,State,,,,,,,AA Eng Ltr Type,,,,,,,,,,,,,
764,Theising Susan.xlsm,,10242,10242.TAX,MORROW,MORROW,"River City Cleaning, LLC","Z NLC - RIVER CITY CLEANING, LLC",10455 Meadowlark Hills Drive,10455 MEADOWLARK HILLS RD.,Chandler,CHANDLER,Indiana,IN,47610,47610,12,12,,,1065,1065,Indiana,Indiana,,,,,,,,,,F,Greta Morrow,Greta Morrow,greta.morrow@rb.com,greta.morrow@rb.com,,F,Greta Morrow,Greta Morrow,greta.morrow@rb.com,greta.morrow@rb.com,,,,,,,,,"Theising, Susan","Theising, Susan",,Client Name,Address,,State,,,,,,,,,,AA Not Independent?,,,OS Client,,,,,,,
765,Tribett David.xlsm,,135708,135708.TAX,REUTER ORTHODONTICS,REUTER ORTHODONTICS,"Nathan G. Reuter, DMD, MS, PSC",Z NLC - REUTER NATHAN G DMD MS PSC,209 Breckenridge Lane,209 BRECKENRIDGE LANE,Louisville,LOUISVILLE,Kentucky,KY,40207,40207,12,12,,,1120S,1120S,Kentucky and Louisville,,,,,,,,,,,F,Dr. Nathan Reuter,,nate@reuterorthodontics.com,,X,F,Sent to Sarah W.,,swittenbraker@hsccpa.com,,,,,,,,,,"Tribbett, David","Tribbett, David",,Client Name,,,State,,,,,States/Localities,,,,,AA Not Independent?,Eng Ltr Contact,Eng Ltr Contact Email,OS Client,CAL Contact,CAL Contact Email,,,,,
766,Tribett David.xlsm,,135746,135746.TAX,BETTER MENTAL HEALTH,BETTER MENTAL HEALTH,"Better Mental Health KY, LLC","BETTER MENTAL HEALTH KY, LLC",1229 Colorado Road,1229 COLORADO RD,Lexington,LEXINGTON,Kentucky,KY,40509,40509,12,12,,,1065,1065,Kentucky and Lexington,Kentucky and Lexington,,,,None,,,,,,F,Galen McIntosh,Galen McIntosh,galen.mcintosh@bettermentalhealthky.com,galen.mcintosh@bettermentalhealthky.com,,F,Galen McIntosh,,galen.mcintosh@bettermentalhealthky.com,,,,,,,,,,"Tribbett, David","Tribbett, David",,,Address,,State,,,,,,,AA Eng Ltr Type,,,AA Not Independent?,,,OS Client,CAL Contact,CAL Contact Email,,,,,
767,Tribett David.xlsm,,135721,135721.TAX,NAWAB,,"KNNC, LLC",KKNC LLC,8709 Summit Ridge Drive,8709 SUMMIT RIDGE DRIVE,Louisville,LOUISVILLE,Kentucky,KY,40241,40241,12,12,,,1120S,,,,,,,,,,,,,F,Colleen Nawab,,colleennawab@gmail.com,,,F,Colleen Nawab,,colleennawab@gmail.com,,,,,,,,,,"Tribett, David","Tribbett, David",Client Group,Client Name,,,State,,,,Tax Eng Ltr Type,,,,,,AA Not Independent?,Eng Ltr Contact,Eng Ltr Contact Email,OS Client,CAL Contact,CAL Contact Email,,,,,Primary
768,Vogel Mike.xlsm,,2099,2099.TAX,AD CETRA,AD CETRA,"Ad Cetera Promotions, Inc.",OWEN GOING GONE INC,1421 Oak Hill Road,19218 AMHERST LANE,Evansville,EVANSVILLE,Indiana,IN,47711,47725,12,12,,,1120S,1120S,Indiana,Indiana,,,,None,,,,,,,Brad Owen,Brad Owen,bradleyeowen@gmail.com,brad@adceterapromotions.com,,,Carla Holmstrom,Carla Holmstrom,carla@adceterapromotions.com,carla@adceterapromotions.com,,,,,Tax,,,,"Vogel, Mike","Vogel, Mike",,Client Name,Address,,State,ZipCode,,,,,,AA Eng Ltr Type,,,,,Eng Ltr Contact Email,,,,,,Depreciation Schedule Sent w/ CAL?,,
769,Vogel Mike.xlsm,,8111,8111.TAX,AIMONE,AIMONE,"Aimone Acquisition Company, Inc.",AIMONE ACQUISITION COMPANY INC,1120 East Diamond Avenue,1120 E DIAMOND AVE,Evansville,EVANSVILLE,Indiana,IN,47711,47711,12,12,,,1120S,1120S,Indiana and Kentucky,Indiana and Kentucky,,,,None,,,,,,,John Aimone,John Aimone,jaimone@nunningheatingair.com,jaimone@nunningheatingair.com,,,John Aimone,John Aimone,jaimone@nunningheatingair.com,jaimone@nunningheatingair.com,Gayla Kempf,Gayla Kempf,gkempf@nunningheatingair.com,gkempf@nunningheatingair.com,Tax,,,,"Vogel, Mike","Conapinski, Kyle",,,Address,,State,,,,,,,AA Eng Ltr Type,,,,,,,,,,,Depreciation Schedule Sent w/ CAL?,,Primary
770,Vogel Mike.xlsm,,7808,7808.TAX,AMERICAN PATRIOT,AMERICAN PATRIOT,Horses Against Hunger,Z NLC - HORSES AGAINST HUNGER,7700 Henze Road,7700 HENZE ROAD,Evansville,EVANSVILLE,Indiana,IN,47720,47720,12,12,,,990-N,990-N,Indiana,Indiana,,,,None,,,,,,,Steve Chancellor,Steve Chancellor,sec@whitestallionenergy.com,sec@whitestallionenergy.com,,,Steve Chancellor,Steve Chancellor,sec@whitestallionenergy.com,sec@whitestallionenergy.com,,,,,,,,,"Vogel, Mike","Vogel, Mike",,Client Name,,,State,,,,,,,AA Eng Ltr Type,,,,,,,,,,,,,
771,Vogel Mike.xlsm,,6272,6272.Tax,AMERICAN PATRIOT,AMERICAN PATRIOT,"Chancellor Foundation, Inc.",CHANCELLOR FOUNDATION INC,250 North Cross Pointe Boulevard,250 CROSS POINTE BLVD,Evansville,EVANSVILLE,Indiana,IN,47715,47715,12,12,,,990-PF,990-PF,Indiana,Indiana,,,,None,,,,,,,Steve Chancellor,Steve Chancellor,SEC@whitestallionenergy.com,SEC@whitestallionenergy.com,,,Steve Chancellor,Steve Chancellor,SEC@whitestallionenergy.com,SEC@whitestallionenergy.com,,,,,,,,,"Vogel, Mike","Vogel, Mike",,,Address,,State,,,,,,,AA Eng Ltr Type,,,,,,,,,,,,,
